Answer,Answer Match,Attempt #,Attempt End,Attempt Start,Bonus?,Difficulty,FirstName,LastName,Org Defined ID,Out Of,Processed,Q #,Q Text,Q Title,Q Type,Score,Section #,Username
1) displaying self-centeredness 2) detecting order in chaotic situations 3) assigning intentional actions where there are none expected,,1,28/10/2024 10:28 AM,28/10/2024 8:31 AM,False,1,First name 66,Last name 66,isis$66,1,1,14,"During the lecture, we reviewed several cognitive and personality factors that contribute to conspiratorial thinking. Can you name three of these factors?",Factors contribution to conspiracy theory,WR,0,,66
"According to this model, our moral decisions stem from instinctive, immediate feelings rather than from careful, thoughtful analysis. These instinctive, spontaneous reactions align with System 1 thinking, whereas conscious, reflective reasoning corresponds to System 2 thinking. Therefore, the model argues that moral judgments are primarily driven by System 1 processes.",,1,28/10/2024 10:28 AM,28/10/2024 8:31 AM,False,1,First name 66,Last name 66,isis$66,1,1,15,"Although Jonathan Haidt’s social-intuitionist model of moral judgment is not directly phrased in terms of System 1 and System 2, you can easily interpret it that way. According to the social-intuitionist model, what is the role of System 1 and System 2 thinking in moral reasoning? And which System is most dominant according to this model?",System 1 and 2 thinking and social intuitionism,WR,0,,66
"Due to the curse of knowledge, it is challenging to avoid relying on information we have previously acquired.",,1,28/10/2024 10:28 AM,28/10/2024 8:31 AM,False,1,First name 66,Last name 66,isis$66,1,1,16,How does learning contribute to hindsight bias?,Hindsight bias and learning,WR,0,,66
"Prospect theory suggests that individuals tend to overvalue small chances. However, when probabilities are extremely low, people usually treat them as impossible and ignore them entirely.",,1,28/10/2024 10:28 AM,28/10/2024 8:31 AM,False,1,First name 66,Last name 66,isis$66,1,1,17,"According to prospect theory, do people over- or underestimate low probabilities? And does this differ between merely low probabilities (e.g. 10%) and extremely low probabilities (e.g. 0.01%)?",Prospect theory and probabilities,WR,0,,66
"No, major depression leads individuals to be more accurate because they lack the typical degree of unrealistic optimism.",,1,28/10/2024 10:28 AM,28/10/2024 8:31 AM,False,1,First name 66,Last name 66,isis$66,1,1,18,People often make predictions about how likely it is that something bad will happen to them. Does major depressive disorder make people less accurate at making such predictions?,Major depressive disorder,WR,0,,66
"Behaviorists take a mechanical approach, focusing solely on explaining how something occurs based on physical factors, without inferring any unobservable intentions, motivations, or desires.",,1,28/10/2024 10:28 AM,28/10/2024 8:31 AM,False,1,First name 66,Last name 66,isis$66,1,1,19,"Behaviorism was an approach to psychology, mainly popular in the early 20th century, that emphasized that the mind could not be measured, and that psychologists should therefore focus on how stimuli trigger behavior. If you think of this in terms of Daniel Dennet’s stances (or: levels of analysis), which stance did behaviorists adopt, and (briefly) why?",Behaviorism,WR,0,,66
"Conditioning involves learning connections based on things occurring together. In classical conditioning, we associate two events that occur near each other in time and location. In operant conditioning, we understand that our behaviors lead to certain outcomes, such as rewards or punishments.",,1,28/10/2024 10:28 AM,28/10/2024 8:31 AM,False,1,First name 66,Last name 66,isis$66,1,1,20,What is conditioning? And what is the difference between classical and operant conditioning?,Conditioning,WR,0,,66
"Loss aversion means that losses are perceived as more negative than their rational value suggests. In other words, when faced with two outcomes of equal magnitude but opposite nature (such as losing 10 euros versus winning 10 euros), the negative impact of the loss is weighted more heavily than the positive impact of the gain, for example assigning utility values of -15 for the loss and 10 for the gain.",,1,28/10/2024 10:28 AM,28/10/2024 8:31 AM,False,1,First name 66,Last name 66,isis$66,1,1,21,"When expressed in terms of utility in prospect theory, what does loss aversion reflect?",Prospect theory and utilities,WR,0,,66
"Behavioral life-cycle hypothesis is primarily a descriptive model explaining how individuals handle their wealth. It recognizes mental accounting, which violates the fungibility principle by treating different segments of wealth distinctly, and also accounts for loss aversion. Expected value theory (EVT) is a normative framework describing how people allocate resources, focusing strictly on monetary sources and calculating expected values using monetary outcomes and probabilities. It assumes full knowledge of outcomes and probabilities and does not consider cognitive biases. Expected utility theory (EUT) is also mainly normative and similar to EVT, but it includes non-monetary outcomes and the subjective utility assigned to them. Like EVT, it assumes certainty of outcomes and probabilities but acknowledges risk aversion. Multiple Attribute Utility Theory (MAUT) extends utility calculations to multiple factors, akin to EUT, but instead of probabilities, it uses weights reflecting the importance of each attribute to the individual. MAUT is normative because it provides values to guide decisions. Prospect theory is a descriptive model that accounts for biases and heuristics, highlighting that people evaluate gains and losses relative to a reference point and exhibit skewed perceptions of subjective values and probabilities.",,1,28/10/2024 10:28 AM,28/10/2024 8:31 AM,False,1,First name 66,Last name 66,isis$66,1,1,22,"What are the four models of choice, value, and utility that we considered in the lecture? Very briefly explain each model.","Models of choice, value, and utility",WR,0,,66
"The healthcare system functions as a schema, representing general knowledge that helps in comprehending a concept. On the other hand, knowing how to act appropriately at a birthday party is a script— a type of schema designed for a specific, routine event that directs behavior within a particular social or cultural context.",,1,28/10/2024 10:28 AM,28/10/2024 8:31 AM,False,1,First name 66,Last name 66,isis$66,1,1,23,"When people apply for Dutch nationality or a Dutch residence permit, they need to complete a test of Dutch culture as part of the so-called inburgeringsexamen. As part of this test, people are supposed to understand how the Dutch healthcare system works, and how to ‘properly’ behave at a birthday party. Which of these two examples is a schema, and which is a script, and (briefly) why?",Schemas and scripts,WR,0,,66
